"gate_id","readiness_id","label","requirement_id","requirement_label","command","artifact_path","readiness_status","artifact_status","review_status","owner_action","required_env_summary","preconditions","acceptance_checks","redaction_boundary","does_not_prove","official_reference_ids"
"authenticated_live_artifact_e2e","authenticated_live_artifact_e2e","Authenticated live artifact e2e","compose-live-evidence","Compose redacted live-gate evidence","npm run verify:commercial-live-auth-e2e","docs/commercialization/live-auth-e2e-proof-latest.json","env_file_complete_not_loaded","passed","owner_live_proof_required","Run the live-gate composer after all four proof artifacts pass.","SUPABASE_URL or VITE_SUPABASE_URL; SUPABASE_ANON_KEY or VITE_SUPABASE_ANON_KEY; LIVE_SUPABASE_TEST_USER_EMAIL; LIVE_SUPABASE_TEST_USER_PASSWORD","Dedicated synthetic Supabase Auth test user exists.; Target project has the proof-report artifact and deletion receipt schema/RPCs deployed.; The run uses synthetic data only.","artifact status=passed; all artifact checks passed; auth-sign-in check passed; redacted-artifact-create check passed; redacted-artifact-delete-receipt and readback checks passed; resume-analysis-delete-receipt check passed; evidenceSummary.ownerEvidenceArchive has all authenticated-artifact archive fields=true","Synthetic user credentials, auth tokens, Supabase dashboard URLs, raw resume text, stored artifact payloads, and receipt internals remain owner-held or redacted outside tracked files.","Payment proof; Malware scanning; Legal compliance; Provider-log deletion","supabase-edge-function-secrets; github-actions-secrets"
"authenticated_live_artifact_e2e","authenticated_live_artifact_e2e","Authenticated live artifact e2e","validate-live-evidence","Validate fail-closed live evidence","npm run verify:commercial-live-auth-e2e","docs/commercialization/live-auth-e2e-proof-latest.json","env_file_complete_not_loaded","passed","owner_live_proof_required","Compose partial redacted live-gate evidence for accepted proof artifacts, then use complete validation only after all live proof artifacts pass; keep raw proof outside git.","SUPABASE_URL or VITE_SUPABASE_URL; SUPABASE_ANON_KEY or VITE_SUPABASE_ANON_KEY; LIVE_SUPABASE_TEST_USER_EMAIL; LIVE_SUPABASE_TEST_USER_PASSWORD","Dedicated synthetic Supabase Auth test user exists.; Target project has the proof-report artifact and deletion receipt schema/RPCs deployed.; The run uses synthetic data only.","artifact status=passed; all artifact checks passed; auth-sign-in check passed; redacted-artifact-create check passed; redacted-artifact-delete-receipt and readback checks passed; resume-analysis-delete-receipt check passed; evidenceSummary.ownerEvidenceArchive has all authenticated-artifact archive fields=true","Synthetic user credentials, auth tokens, Supabase dashboard URLs, raw resume text, stored artifact payloads, and receipt internals remain owner-held or redacted outside tracked files.","Payment proof; Malware scanning; Legal compliance; Provider-log deletion","supabase-edge-function-secrets; github-actions-secrets"
"authenticated_live_artifact_e2e","authenticated_live_artifact_e2e","Authenticated live artifact e2e","claim-boundary","Claim boundary","npm run verify:commercial-live-auth-e2e","docs/commercialization/live-auth-e2e-proof-latest.json","env_file_complete_not_loaded","passed","owner_live_proof_required","Do not cite this gate beyond the explicit does-not-prove boundary.","SUPABASE_URL or VITE_SUPABASE_URL; SUPABASE_ANON_KEY or VITE_SUPABASE_ANON_KEY; LIVE_SUPABASE_TEST_USER_EMAIL; LIVE_SUPABASE_TEST_USER_PASSWORD","Dedicated synthetic Supabase Auth test user exists.; Target project has the proof-report artifact and deletion receipt schema/RPCs deployed.; The run uses synthetic data only.","artifact status=passed; all artifact checks passed; auth-sign-in check passed; redacted-artifact-create check passed; redacted-artifact-delete-receipt and readback checks passed; resume-analysis-delete-receipt check passed; evidenceSummary.ownerEvidenceArchive has all authenticated-artifact archive fields=true","Synthetic user credentials, auth tokens, Supabase dashboard URLs, raw resume text, stored artifact payloads, and receipt internals remain owner-held or redacted outside tracked files.","Payment proof; Malware scanning; Legal compliance; Provider-log deletion","supabase-edge-function-secrets; github-actions-secrets"
"live_mrr_gt_zero","live_mrr_gt_zero","Live MRR greater than zero","environment","Owner environment values","npm run verify:stripe-live-mrr","docs/commercialization/stripe-live-mrr-proof-latest.json","env_file_complete_not_loaded","failed","owner_live_proof_required","Provide or load the required local/CI secret names for this verifier without printing values.","STRIPE_LIVE_SECRET_KEY, STRIPE_LIVE_RESTRICTED_KEY, or STRIPE_SECRET_KEY with sk_live_/rk_live_ prefix","At least one real paid recurring subscription exists before running the proof.; Prefer a restricted read-only live key with subscription and invoice read access.; Do not use test-mode keys for this proof.","artifact status=passed; all artifact checks passed; evidenceSummary.liveMode=true; evidenceSummary.totalMrrGreaterThanZero=true; activeSubscriptionCount and paidInvoiceCount are positive; evidenceSummary.ownerEvidenceArchive has all live-MRR archive fields=true","Stripe live key, customer identities, subscription IDs, invoice IDs, hosted Stripe Invoice/Billing URLs, Stripe dashboard URLs, payment details, subscription exports, invoice exports, and dashboard revenue screenshots remain owner-held outside tracked files.","Retention; Product-market fit; Future revenue; Accounting-recognized revenue; PCI DSS compliance","stripe-api-keys; stripe-key-best-practices; pci-dss-v4-0-1; github-actions-secrets"
"live_mrr_gt_zero","live_mrr_gt_zero","Live MRR greater than zero","preconditions","External preconditions","npm run verify:stripe-live-mrr","docs/commercialization/stripe-live-mrr-proof-latest.json","env_file_complete_not_loaded","failed","owner_live_proof_required","Confirm target Stripe/Supabase state exists before running the verifier.","STRIPE_LIVE_SECRET_KEY, STRIPE_LIVE_RESTRICTED_KEY, or STRIPE_SECRET_KEY with sk_live_/rk_live_ prefix","At least one real paid recurring subscription exists before running the proof.; Prefer a restricted read-only live key with subscription and invoice read access.; Do not use test-mode keys for this proof.","artifact status=passed; all artifact checks passed; evidenceSummary.liveMode=true; evidenceSummary.totalMrrGreaterThanZero=true; activeSubscriptionCount and paidInvoiceCount are positive; evidenceSummary.ownerEvidenceArchive has all live-MRR archive fields=true","Stripe live key, customer identities, subscription IDs, invoice IDs, hosted Stripe Invoice/Billing URLs, Stripe dashboard URLs, payment details, subscription exports, invoice exports, and dashboard revenue screenshots remain owner-held outside tracked files.","Retention; Product-market fit; Future revenue; Accounting-recognized revenue; PCI DSS compliance","stripe-api-keys; stripe-key-best-practices; pci-dss-v4-0-1; github-actions-secrets"
"live_mrr_gt_zero","live_mrr_gt_zero","Live MRR greater than zero","run-command","Run proof command","npm run verify:stripe-live-mrr","docs/commercialization/stripe-live-mrr-proof-latest.json","env_file_complete_not_loaded","failed","owner_live_proof_required","Run the verifier command from the repo root only after the credential and precondition checks are true.","STRIPE_LIVE_SECRET_KEY, STRIPE_LIVE_RESTRICTED_KEY, or STRIPE_SECRET_KEY with sk_live_/rk_live_ prefix","At least one real paid recurring subscription exists before running the proof.; Prefer a restricted read-only live key with subscription and invoice read access.; Do not use test-mode keys for this proof.","artifact status=passed; all artifact checks passed; evidenceSummary.liveMode=true; evidenceSummary.totalMrrGreaterThanZero=true; activeSubscriptionCount and paidInvoiceCount are positive; evidenceSummary.ownerEvidenceArchive has all live-MRR archive fields=true","Stripe live key, customer identities, subscription IDs, invoice IDs, hosted Stripe Invoice/Billing URLs, Stripe dashboard URLs, payment details, subscription exports, invoice exports, and dashboard revenue screenshots remain owner-held outside tracked files.","Retention; Product-market fit; Future revenue; Accounting-recognized revenue; PCI DSS compliance","stripe-api-keys; stripe-key-best-practices; pci-dss-v4-0-1; github-actions-secrets"
"live_mrr_gt_zero","live_mrr_gt_zero","Live MRR greater than zero","artifact-review","Review generated artifact","npm run verify:stripe-live-mrr","docs/commercialization/stripe-live-mrr-proof-latest.json","env_file_complete_not_loaded","failed","owner_live_proof_required","Confirm the tracked proof artifact has status=passed and contains redacted metadata only.","STRIPE_LIVE_SECRET_KEY, STRIPE_LIVE_RESTRICTED_KEY, or STRIPE_SECRET_KEY with sk_live_/rk_live_ prefix","At least one real paid recurring subscription exists before running the proof.; Prefer a restricted read-only live key with subscription and invoice read access.; Do not use test-mode keys for this proof.","artifact status=passed; all artifact checks passed; evidenceSummary.liveMode=true; evidenceSummary.totalMrrGreaterThanZero=true; activeSubscriptionCount and paidInvoiceCount are positive; evidenceSummary.ownerEvidenceArchive has all live-MRR archive fields=true","Stripe live key, customer identities, subscription IDs, invoice IDs, hosted Stripe Invoice/Billing URLs, Stripe dashboard URLs, payment details, subscription exports, invoice exports, and dashboard revenue screenshots remain owner-held outside tracked files.","Retention; Product-market fit; Future revenue; Accounting-recognized revenue; PCI DSS compliance","stripe-api-keys; stripe-key-best-practices; pci-dss-v4-0-1; github-actions-secrets"
"live_mrr_gt_zero","live_mrr_gt_zero","Live MRR greater than zero","archive-and-redaction","Owner-held archive and redaction policy","npm run verify:stripe-live-mrr","docs/commercialization/stripe-live-mrr-proof-latest.json","env_file_complete_not_loaded","failed","owner_live_proof_required","Confirm raw provider payloads, screenshots, exports, secrets, tokens, customer identifiers, hosted Stripe URLs, provider dashboard URLs, private profile URLs, and meeting/calendar links are retained owner-held outside git, and that the redacted artifact carries the required ownerEvidenceArchive policy fields.","STRIPE_LIVE_SECRET_KEY, STRIPE_LIVE_RESTRICTED_KEY, or STRIPE_SECRET_KEY with sk_live_/rk_live_ prefix","At least one real paid recurring subscription exists before running the proof.; Prefer a restricted read-only live key with subscription and invoice read access.; Do not use test-mode keys for this proof.","artifact status=passed; all artifact checks passed; evidenceSummary.liveMode=true; evidenceSummary.totalMrrGreaterThanZero=true; activeSubscriptionCount and paidInvoiceCount are positive; evidenceSummary.ownerEvidenceArchive has all live-MRR archive fields=true","Stripe live key, customer identities, subscription IDs, invoice IDs, hosted Stripe Invoice/Billing URLs, Stripe dashboard URLs, payment details, subscription exports, invoice exports, and dashboard revenue screenshots remain owner-held outside tracked files.","Retention; Product-market fit; Future revenue; Accounting-recognized revenue; PCI DSS compliance","stripe-api-keys; stripe-key-best-practices; pci-dss-v4-0-1; github-actions-secrets"
"live_mrr_gt_zero","live_mrr_gt_zero","Live MRR greater than zero","compose-live-evidence","Compose redacted live-gate evidence","npm run verify:stripe-live-mrr","docs/commercialization/stripe-live-mrr-proof-latest.json","env_file_complete_not_loaded","failed","owner_live_proof_required","Run the live-gate composer after all four proof artifacts pass.","STRIPE_LIVE_SECRET_KEY, STRIPE_LIVE_RESTRICTED_KEY, or STRIPE_SECRET_KEY with sk_live_/rk_live_ prefix","At least one real paid recurring subscription exists before running the proof.; Prefer a restricted read-only live key with subscription and invoice read access.; Do not use test-mode keys for this proof.","artifact status=passed; all artifact checks passed; evidenceSummary.liveMode=true; evidenceSummary.totalMrrGreaterThanZero=true; activeSubscriptionCount and paidInvoiceCount are positive; evidenceSummary.ownerEvidenceArchive has all live-MRR archive fields=true","Stripe live key, customer identities, subscription IDs, invoice IDs, hosted Stripe Invoice/Billing URLs, Stripe dashboard URLs, payment details, subscription exports, invoice exports, and dashboard revenue screenshots remain owner-held outside tracked files.","Retention; Product-market fit; Future revenue; Accounting-recognized revenue; PCI DSS compliance","stripe-api-keys; stripe-key-best-practices; pci-dss-v4-0-1; github-actions-secrets"
"live_mrr_gt_zero","live_mrr_gt_zero","Live MRR greater than zero","validate-live-evidence","Validate fail-closed live evidence","npm run verify:stripe-live-mrr","docs/commercialization/stripe-live-mrr-proof-latest.json","env_file_complete_not_loaded","failed","owner_live_proof_required","Compose partial redacted live-gate evidence for accepted proof artifacts, then use complete validation only after all live proof artifacts pass; keep raw proof outside git.","STRIPE_LIVE_SECRET_KEY, STRIPE_LIVE_RESTRICTED_KEY, or STRIPE_SECRET_KEY with sk_live_/rk_live_ prefix","At least one real paid recurring subscription exists before running the proof.; Prefer a restricted read-only live key with subscription and invoice read access.; Do not use test-mode keys for this proof.","artifact status=passed; all artifact checks passed; evidenceSummary.liveMode=true; evidenceSummary.totalMrrGreaterThanZero=true; activeSubscriptionCount and paidInvoiceCount are positive; evidenceSummary.ownerEvidenceArchive has all live-MRR archive fields=true","Stripe live key, customer identities, subscription IDs, invoice IDs, hosted Stripe Invoice/Billing URLs, Stripe dashboard URLs, payment details, subscription exports, invoice exports, and dashboard revenue screenshots remain owner-held outside tracked files.","Retention; Product-market fit; Future revenue; Accounting-recognized revenue; PCI DSS compliance","stripe-api-keys; stripe-key-best-practices; pci-dss-v4-0-1; github-actions-secrets"
"live_mrr_gt_zero","live_mrr_gt_zero","Live MRR greater than zero","claim-boundary","Claim boundary","npm run verify:stripe-live-mrr","docs/commercialization/stripe-live-mrr-proof-latest.json","env_file_complete_not_loaded","failed","owner_live_proof_required","Do not cite this gate beyond the explicit does-not-prove boundary.","STRIPE_LIVE_SECRET_KEY, STRIPE_LIVE_RESTRICTED_KEY, or STRIPE_SECRET_KEY with sk_live_/rk_live_ prefix","At least one real paid recurring subscription exists before running the proof.; Prefer a restricted read-only live key with subscription and invoice read access.; Do not use test-mode keys for this proof.","artifact status=passed; all artifact checks passed; evidenceSummary.liveMode=true; evidenceSummary.totalMrrGreaterThanZero=true; activeSubscriptionCount and paidInvoiceCount are positive; evidenceSummary.ownerEvidenceArchive has all live-MRR archive fields=true","Stripe live key, customer identities, subscription IDs, invoice IDs, hosted Stripe Invoice/Billing URLs, Stripe dashboard URLs, payment details, subscription exports, invoice exports, and dashboard revenue screenshots remain owner-held outside tracked files.","Retention; Product-market fit; Future revenue; Accounting-recognized revenue; PCI DSS compliance","stripe-api-keys; stripe-key-best-practices; pci-dss-v4-0-1; github-actions-secrets"
